"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","29"
"Christianity","0"
"Hindu","34220"
"Islam","4045"
"Jainism","0"
"Kirat","5"
"Prakriti","1"
"Sikhism","0"
"Undefined","112"
"Total","38412"
