"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1"
"Christianity","15"
"Hindu","29496"
"Islam","3571"
"Jainism","0"
"Kirat","0"
"Prakriti","2"
"Sikhism","0"
"Undefined","260"
"Total","33345"
