"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","17568"
"Male","17568"
"Children (0-4)",""
"Female","8751"
"Male","8751"
"Elderely (60+)",""
"Female","4942"
"Male","4942"
"Working population (15-59)",""
"Female","32258"
"Male","32258"
"Youth (15-24)",""
"Female","11673"
"Male","11673"
