"Population by Religion","Number"
"Bahai","2"
"Bon","1"
"Buddism","6025"
"Christianity","137"
"Hindu","16248"
"Islam","9"
"Jainism","0"
"Kirat","5637"
"Prakriti","9"
"Sikhism","0"
"Undefined","39"
"Total","28107"
