"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","96"
"Cow Dung","2"
"Electricity Fuel","3"
"KeroseneFuel","40"
"LP Gas","175"
"Not Sated about Fuel","25"
"OthersFuel","2"
"Wood/FireWood","5553"
"Total","5896"
