"Population by Literacy Status","Number"
"Literate",""
"Female","72125"
"Male","85539"
"","157664"
"Not Read/Write",""
"Female","62247"
"Male","33868"
"","96115"
"Not Stated",""
"Female","106"
"Male","81"
"","187"
"Read Only",""
"Female","4194"
"Male","4133"
"","8327"
