"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1867"
"Christianity","590"
"Hindu","21145"
"Islam","91"
"Jainism","0"
"Kirat","4340"
"Prakriti","831"
"Sikhism","0"
"Undefined","87"
"Total","28951"
