"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","433"
"Christianity","318"
"Hindu","6831"
"Islam","1"
"Jainism","0"
"Kirat","4351"
"Prakriti","0"
"Sikhism","0"
"Undefined","58"
"Total","11992"
