"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","7"
"Cow Dung","2721"
"Electricity","4"
"Kerosene","190"
"LP Gas","742"
"Not stated","145"
"Others","5"
"Wood/Firewood","4707"
"Total","8521"
