"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","50"
"Cow Dung","1"
"Electricity Fuel","3"
"KeroseneFuel","38"
"LP Gas","363"
"Not Sated about Fuel","59"
"OthersFuel","3"
"Wood/FireWood","9580"
"Total","10097"
