"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","857"
"Christianity","108"
"Hindu","9695"
"Islam","1"
"Jainism","0"
"Kirat","6998"
"Prakriti","7"
"Sikhism","0"
"Undefined","33"
"Total","17700"
