"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","3552"
"Christianity","274"
"Hindu","18785"
"Islam","9"
"Jainism","0"
"Kirat","2123"
"Prakriti","8"
"Sikhism","0"
"Undefined","48"
"Total","24800"
