"Population by Religion","Number"
"Bahai","169"
"Bon","0"
"Buddism","262"
"Christianity","196"
"Hindu","37956"
"Islam","2307"
"Jainism","7"
"Kirat","305"
"Prakriti","654"
"Sikhism","0"
"Undefined","115"
"Total","41971"
