"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","7116"
"Cow Dung","353237"
"Electricity","310"
"Kerosene","11832"
"LP Gas","54133"
"Not stated","11081"
"Others","9222"
"Wood/Firewood","485156"
"Total","932087"
