"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","35"
"Cow Dung","0"
"Electricity","2"
"Kerosene","530"
"LP Gas","780"
"Not stated","11"
"Others","58"
"Wood/Firewood","3110"
"Total","4526"
