"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","944"
"Christianity","293"
"Hindu","31355"
"Islam","5758"
"Jainism","0"
"Kirat","942"
"Prakriti","213"
"Sikhism","0"
"Undefined","87"
"Total","39593"
