"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","7617"
"Christianity","85"
"Hindu","3253"
"Islam","5"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","13"
"Total","10975"
