"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","46"
"Cow Dung","24"
"Electricity Fuel","8"
"KeroseneFuel","424"
"LP Gas","12206"
"Not Sated about Fuel","111"
"OthersFuel","111"
"Wood/FireWood","5516"
"Total","18446"
