"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","162"
"Cow Dung","0"
"Electricity Fuel","5"
"KeroseneFuel","14"
"LP Gas","144"
"Not Sated about Fuel","6"
"OthersFuel","0"
"Wood/FireWood","4006"
"Total","4337"
