"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","10189"
"Christianity","516"
"Hindu","7501"
"Islam","12"
"Jainism","0"
"Kirat","0"
"Prakriti","3"
"Sikhism","0"
"Undefined","31"
"Total","18252"
