"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","34"
"Cow Dung","1"
"Electricity","0"
"Kerosene","5"
"LP Gas","370"
"Not stated","4"
"Others","1"
"Wood/Firewood","2839"
"Total","3254"
