"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","727"
"Christianity","153"
"Hindu","7998"
"Islam","1"
"Jainism","0"
"Kirat","7198"
"Prakriti","3"
"Sikhism","0"
"Undefined","38"
"Total","16119"
