"Population by Religion","Number"
"Bahai","4"
"Bon","0"
"Buddism","1299"
"Christianity","1276"
"Hindu","52111"
"Islam","296"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","1"
"Total","54987"
