"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","3106"
"Cow Dung","29890"
"Electricity","17"
"Kerosene","1089"
"LP Gas","6654"
"Not stated","779"
"Others","168"
"Wood/Firewood","49561"
"Total","91264"
