"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","375"
"Cow Dung","32"
"Electricity","40"
"Kerosene","110"
"LP Gas","1596"
"Not stated","141"
"Others","36"
"Wood/Firewood","45386"
"Total","47716"
