"Population by Religion","Number"
"Bahai","2"
"Bon","0"
"Buddism","16"
"Christianity","1"
"Hindu","15558"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","4"
"Total","15581"
