"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","13"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","13"
"LP Gas","0"
"Not Sated about Fuel","5"
"OthersFuel","0"
"Wood/FireWood","3065"
"Total","3096"
