"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1"
"Christianity","0"
"Hindu","26512"
"Islam","654"
"Jainism","10"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","14"
"Total","27191"
