"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1"
"Christianity","32"
"Hindu","18744"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","0"
"Total","18778"
