"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","12"
"Christianity","0"
"Hindu","43501"
"Islam","1600"
"Jainism","1"
"Kirat","1"
"Prakriti","0"
"Sikhism","0"
"Undefined","79"
"Total","45194"
