"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","679"
"Cow Dung","5"
"Electricity","9"
"Kerosene","18"
"LP Gas","617"
"Not stated","12"
"Others","2"
"Wood/Firewood","8582"
"Total","9924"
