"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","37"
"Christianity","31"
"Hindu","72215"
"Islam","10343"
"Jainism","0"
"Kirat","2"
"Prakriti","16"
"Sikhism","0"
"Undefined","276"
"Total","82920"
