"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","5065"
"Christianity","284"
"Hindu","20718"
"Islam","126"
"Jainism","0"
"Kirat","0"
"Prakriti","2"
"Sikhism","0"
"Undefined","20"
"Total","26215"
