"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","131"
"Christianity","258"
"Hindu","28912"
"Islam","8418"
"Jainism","0"
"Kirat","41"
"Prakriti","2"
"Sikhism","0"
"Undefined","85"
"Total","37847"
