"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","3521"
"Cow Dung","116"
"Electricity","206"
"Kerosene","824"
"LP Gas","16229"
"Not stated","220"
"Others","316"
"Wood/Firewood","64613"
"Total","86045"
