"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","31178"
"Male","31178"
"Children (0-4)",""
"Female","12595"
"Male","12595"
"Elderely (60+)",""
"Female","7139"
"Male","7139"
"Working population (15-59)",""
"Female","76271"
"Male","76271"
"Youth (15-24)",""
"Female","26979"
"Male","26979"
