"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","27"
"Cow Dung","898"
"Electricity","28"
"Kerosene","480"
"LP Gas","14708"
"Not stated","518"
"Others","20"
"Wood/Firewood","22607"
"Total","39286"
