"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","10"
"Cow Dung","4"
"Electricity","0"
"Kerosene","22"
"LP Gas","60"
"Not stated","18"
"Others","0"
"Wood/Firewood","7613"
"Total","7727"
