"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","6"
"LP Gas","76"
"Not Sated about Fuel","26"
"OthersFuel","1"
"Wood/FireWood","6018"
"Total","6128"
