"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","62"
"Cow Dung","10"
"Electricity","0"
"Kerosene","25"
"LP Gas","27"
"Not stated","10"
"Others","0"
"Wood/Firewood","5597"
"Total","5731"
