"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","9"
"Cow Dung","11"
"Electricity Fuel","1"
"KeroseneFuel","22"
"LP Gas","6"
"Not Sated about Fuel","12"
"OthersFuel","0"
"Wood/FireWood","3608"
"Total","3669"
