"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","4540"
"Christianity","209"
"Hindu","10467"
"Islam","1"
"Jainism","0"
"Kirat","1014"
"Prakriti","1"
"Sikhism","0"
"Undefined","41"
"Total","16274"
