"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","10"
"Christianity","0"
"Hindu","17198"
"Islam","1355"
"Jainism","0"
"Kirat","1"
"Prakriti","1"
"Sikhism","0"
"Undefined","9"
"Total","18574"
