"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","649"
"Cow Dung","127"
"Electricity Fuel","24"
"KeroseneFuel","293"
"LP Gas","9112"
"Not Sated about Fuel","436"
"OthersFuel","66"
"Wood/FireWood","62123"
"Total","72830"
