"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2989"
"Christianity","1191"
"Hindu","22573"
"Islam","4"
"Jainism","0"
"Kirat","5"
"Prakriti","4"
"Sikhism","0"
"Undefined","54"
"Total","26820"
