"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","851"
"Cow Dung","22"
"Electricity","14"
"Kerosene","37"
"LP Gas","2353"
"Not stated","23"
"Others","16"
"Wood/Firewood","8739"
"Total","12055"
