"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","12426"
"Christianity","6264"
"Hindu","6541"
"Islam","0"
"Jainism","0"
"Kirat","4"
"Prakriti","939"
"Sikhism","0"
"Undefined","18"
"Total","26192"
