"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","3"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","0"
"LP Gas","1"
"Not Sated about Fuel","1"
"OthersFuel","0"
"Wood/FireWood","1789"
"Total","1794"
