"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","1716"
"Christianity","866"
"Hindu","35700"
"Islam","378"
"Jainism","0"
"Kirat","1398"
"Prakriti","187"
"Sikhism","0"
"Undefined","48"
"Total","40294"
