"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","20"
"Cow Dung","2"
"Electricity","0"
"Kerosene","11"
"LP Gas","158"
"Not stated","11"
"Others","0"
"Wood/Firewood","5681"
"Total","5883"
