"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","20"
"Cow Dung","1027"
"Electricity","0"
"Kerosene","73"
"LP Gas","91"
"Not stated","44"
"Others","1"
"Wood/Firewood","4832"
"Total","6088"
