"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3"
"Christianity","0"
"Hindu","24896"
"Islam","6911"
"Jainism","31"
"Kirat","634"
"Prakriti","0"
"Sikhism","0"
"Undefined","199"
"Total","32674"
