"Population by Religion","Number"
"Bahai","7"
"Bon","0"
"Buddism","5599"
"Christianity","6466"
"Hindu","385280"
"Islam","93263"
"Jainism","50"
"Kirat","148"
"Prakriti","67"
"Sikhism","39"
"Undefined","394"
"Total","491313"
