"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","6"
"Cow Dung","16"
"Electricity","0"
"Kerosene","34"
"LP Gas","71"
"Not stated","22"
"Others","1"
"Wood/Firewood","4468"
"Total","4618"
