"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","3"
"Christianity","0"
"Hindu","28498"
"Islam","4361"
"Jainism","0"
"Kirat","7"
"Prakriti","2"
"Sikhism","0"
"Undefined","13"
"Total","32885"
