"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","436"
"Christianity","167"
"Hindu","8802"
"Islam","3"
"Jainism","0"
"Kirat","11098"
"Prakriti","4"
"Sikhism","0"
"Undefined","33"
"Total","20543"
