"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","10603"
"Christianity","135"
"Hindu","11752"
"Islam","64"
"Jainism","0"
"Kirat","0"
"Prakriti","12"
"Sikhism","0"
"Undefined","45"
"Total","22611"
