"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","760"
"Christianity","73"
"Hindu","35745"
"Islam","1926"
"Jainism","0"
"Kirat","1"
"Prakriti","0"
"Sikhism","0"
"Undefined","2"
"Total","38507"
