"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","452"
"Cow Dung","2557"
"Electricity Fuel","1"
"KeroseneFuel","33"
"LP Gas","1032"
"Not Sated about Fuel","28"
"OthersFuel","44"
"Wood/FireWood","2645"
"Total","6792"
