"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","4"
"Cow Dung","2237"
"Electricity","2"
"Kerosene","76"
"LP Gas","70"
"Not stated","95"
"Others","63"
"Wood/Firewood","5226"
"Total","7773"
