"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","560"
"Christianity","126"
"Hindu","13826"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","94"
"Total","14608"
