"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4354"
"Christianity","270"
"Hindu","3650"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","2"
"Sikhism","0"
"Undefined","21"
"Total","8298"
