"Population by Religion","Number"
"Bahai","13"
"Bon","0"
"Buddism","1556"
"Christianity","1738"
"Hindu","43081"
"Islam","276"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","17"
"Total","46682"
