"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","83"
"Cow Dung","35"
"Electricity Fuel","1"
"KeroseneFuel","72"
"LP Gas","85"
"Not Sated about Fuel","20"
"OthersFuel","0"
"Wood/FireWood","8634"
"Total","8930"
